#node	identifier	category	term ID	term description
rpoC	224308.BSU01080	GO Process	GO:0034654	Nucleobase-containing compound biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0042221	Response to chemical
rpoC	224308.BSU01080	GO Process	GO:0043170	Macromolecule metabolic process
rpoC	224308.BSU01080	GO Process	GO:0044237	Cellular metabolic process
rpoC	224308.BSU01080	GO Process	GO:0044238	Primary metabolic process
rpoC	224308.BSU01080	GO Process	GO:0044249	Cellular biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:0046483	Heterocycle metabolic process
rpoC	224308.BSU01080	GO Process	GO:0046677	Response to antibiotic
rpoC	224308.BSU01080	GO Process	GO:0050896	Response to stimulus
rpoC	224308.BSU01080	GO Process	GO:0071704	Organic substance metabolic process
rpoC	224308.BSU01080	GO Process	GO:0090304	Nucleic acid metabolic process
rpoC	224308.BSU01080	GO Process	GO:0097659	Nucleic acid-templated transcription
rpoC	224308.BSU01080	GO Process	GO:1901360	Organic cyclic compound metabolic process
rpoC	224308.BSU01080	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
rpoC	224308.BSU01080	GO Process	GO:1901576	Organic substance biosynthetic process
rpoC	224308.BSU01080	GO Function	GO:0000287	Magnesium ion binding
rpoC	224308.BSU01080	GO Function	GO:0003676	Nucleic acid binding
rpoC	224308.BSU01080	GO Function	GO:0003677	DNA binding
rpoC	224308.BSU01080	GO Function	GO:0003824	Catalytic activity
rpoC	224308.BSU01080	GO Function	GO:0003899	DNA-directed 5-3 RNA polymerase activity
rpoC	224308.BSU01080	GO Function	GO:0005488	Binding
rpoC	224308.BSU01080	GO Function	GO:0008270	Zinc ion binding
rpoC	224308.BSU01080	GO Function	GO:0016740	Transferase activity
rpoC	224308.BSU01080	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
rpoC	224308.BSU01080	GO Function	GO:0016779	Nucleotidyltransferase activity
rpoC	224308.BSU01080	GO Function	GO:0034062	5-3 RNA polymerase activity
rpoC	224308.BSU01080	GO Function	GO:0043167	Ion binding
rpoC	224308.BSU01080	GO Function	GO:0043169	Cation binding
rpoC	224308.BSU01080	GO Function	GO:0046872	Metal ion binding
rpoC	224308.BSU01080	GO Function	GO:0046914	Transition metal ion binding
rpoC	224308.BSU01080	GO Function	GO:0097159	Organic cyclic compound binding
rpoC	224308.BSU01080	GO Function	GO:0097747	RNA polymerase activity
rpoC	224308.BSU01080	GO Function	GO:0140098	Catalytic activity, acting on RNA
rpoC	224308.BSU01080	GO Function	GO:0140640	Catalytic activity, acting on a nucleic acid
rpoC	224308.BSU01080	GO Function	GO:1901363	Heterocyclic compound binding
rpoC	224308.BSU01080	GO Component	GO:0000428	DNA-directed RNA polymerase complex
rpoC	224308.BSU01080	GO Component	GO:0030880	RNA polymerase complex
rpoC	224308.BSU01080	GO Component	GO:0032991	Protein-containing complex
rpoC	224308.BSU01080	GO Component	GO:0061695	Transferase complex, transferring phosphorus-containing groups
rpoC	224308.BSU01080	GO Component	GO:0140535	Intracellular protein-containing complex
rpoC	224308.BSU01080	GO Component	GO:1902494	Catalytic complex
rpoC	224308.BSU01080	GO Component	GO:1990234	Transferase complex
rpoC	224308.BSU01080	STRING clusters	CL:321	RNA polymerase complex, and RNA polymerase binding
rpoC	224308.BSU01080	STRING clusters	CL:331	RNA polymerase, and RNA polymerase sigma-70 region 3
rpoC	224308.BSU01080	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rpoC	224308.BSU01080	STRING clusters	CL:55	Translation, and Protein export
rpoC	224308.BSU01080	STRING clusters	CL:56	Translation, and Protein export
rpoC	224308.BSU01080	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rpoC	224308.BSU01080	KEGG	bsu03020	RNA polymerase
rpoC	224308.BSU01080	Reactome	MAP-1643685	Disease
rpoC	224308.BSU01080	Reactome	MAP-5663205	Infectious disease
rpoC	224308.BSU01080	Reactome	MAP-9635486	Infection with Mycobacterium tuberculosis
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:0000428	DNA-directed RNA polymerase complex
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:0005622	Intracellular
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:0030880	RNA polymerase complex
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:0032991	Protein-containing complex
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:0061695	Transferase complex, transferring phosphorus-containing groups
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:1902494	Catalytic complex
rpoC	224308.BSU01080	COMPARTMENTS	GOCC:1990234	Transferase complex
rpoC	224308.BSU01080	UniProt Keywords	KW-0046	Antibiotic resistance
rpoC	224308.BSU01080	UniProt Keywords	KW-0240	DNA-directed RNA polymerase
rpoC	224308.BSU01080	UniProt Keywords	KW-0460	Magnesium
rpoC	224308.BSU01080	UniProt Keywords	KW-0479	Metal-binding
rpoC	224308.BSU01080	UniProt Keywords	KW-0548	Nucleotidyltransferase
rpoC	224308.BSU01080	UniProt Keywords	KW-0804	Transcription
rpoC	224308.BSU01080	UniProt Keywords	KW-0808	Transferase
rpoC	224308.BSU01080	UniProt Keywords	KW-0862	Zinc
rpoC	224308.BSU01080	Pfam	PF04998	RNA polymerase Rpb1, domain 5
rpoC	224308.BSU01080	Pfam	PF05000	RNA polymerase Rpb1, domain 4
rpoC	224308.BSU01080	InterPro	IPR000722	RNA polymerase, alpha subunit
rpoC	224308.BSU01080	InterPro	IPR006592	RNA polymerase, N-terminal
rpoC	224308.BSU01080	InterPro	IPR007066	RNA polymerase Rpb1, domain 3
rpoC	224308.BSU01080	InterPro	IPR007080	RNA polymerase Rpb1, domain 1
rpoC	224308.BSU01080	InterPro	IPR007081	RNA polymerase Rpb1, domain 5
rpoC	224308.BSU01080	InterPro	IPR007083	RNA polymerase Rpb1, domain 4
rpoC	224308.BSU01080	InterPro	IPR012754	DNA-directed RNA polymerase, subunit beta-prime, bacterial type
rpoC	224308.BSU01080	InterPro	IPR038120	RNA polymerase Rpb1, funnel domain superfamily
rpoC	224308.BSU01080	InterPro	IPR042102	RNA polymerase Rpb1, domain 3 superfamily
rpoC	224308.BSU01080	InterPro	IPR044893	RNA polymerase Rpb1, clamp domain superfamily
rpoC	224308.BSU01080	InterPro	IPR045867	DNA-directed RNA polymerase, subunit beta-prime
rpoC	224308.BSU01080	SMART	SM00663	RNA polymerase I subunit A N-terminus
rpsE	224308.BSU01330	GO Process	GO:0006412	Translation
rpsE	224308.BSU01330	GO Process	GO:0006518	Peptide metabolic process
rpsE	224308.BSU01330	GO Process	GO:0006807	Nitrogen compound metabolic process
rpsE	224308.BSU01330	GO Process	GO:0008152	Metabolic process
rpsE	224308.BSU01330	GO Process	GO:0009058	Biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0009059	Macromolecule biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0009987	Cellular process
rpsE	224308.BSU01330	GO Process	GO:0010467	Gene expression
rpsE	224308.BSU01330	GO Process	GO:0019538	Protein metabolic process
rpsE	224308.BSU01330	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rpsE	224308.BSU01330	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0042221	Response to chemical
rpsE	224308.BSU01330	GO Process	GO:0043043	Peptide biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0043170	Macromolecule metabolic process
rpsE	224308.BSU01330	GO Process	GO:0043603	Cellular amide metabolic process
rpsE	224308.BSU01330	GO Process	GO:0043604	Amide biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0044237	Cellular metabolic process
rpsE	224308.BSU01330	GO Process	GO:0044238	Primary metabolic process
rpsE	224308.BSU01330	GO Process	GO:0044249	Cellular biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0044260	Cellular macromolecule metabolic process
rpsE	224308.BSU01330	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:0046677	Response to antibiotic
rpsE	224308.BSU01330	GO Process	GO:0050896	Response to stimulus
rpsE	224308.BSU01330	GO Process	GO:0071704	Organic substance metabolic process
rpsE	224308.BSU01330	GO Process	GO:1901564	Organonitrogen compound metabolic process
rpsE	224308.BSU01330	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rpsE	224308.BSU01330	GO Process	GO:1901576	Organic substance biosynthetic process
rpsE	224308.BSU01330	GO Function	GO:0003676	Nucleic acid binding
rpsE	224308.BSU01330	GO Function	GO:0003723	RNA binding
rpsE	224308.BSU01330	GO Function	GO:0003735	Structural constituent of ribosome
rpsE	224308.BSU01330	GO Function	GO:0005198	Structural molecule activity
rpsE	224308.BSU01330	GO Function	GO:0005488	Binding
rpsE	224308.BSU01330	GO Function	GO:0019843	rRNA binding
rpsE	224308.BSU01330	GO Function	GO:0097159	Organic cyclic compound binding
rpsE	224308.BSU01330	GO Function	GO:1901363	Heterocyclic compound binding
rpsE	224308.BSU01330	GO Component	GO:0005622	Intracellular anatomical structure
rpsE	224308.BSU01330	GO Component	GO:0005737	Cytoplasm
rpsE	224308.BSU01330	GO Component	GO:0005829	Cytosol
rpsE	224308.BSU01330	GO Component	GO:0005840	Ribosome
rpsE	224308.BSU01330	GO Component	GO:0015935	Small ribosomal subunit
rpsE	224308.BSU01330	GO Component	GO:0022626	Cytosolic ribosome
rpsE	224308.BSU01330	GO Component	GO:0022627	Cytosolic small ribosomal subunit
rpsE	224308.BSU01330	GO Component	GO:0032991	Protein-containing complex
rpsE	224308.BSU01330	GO Component	GO:0043226	Organelle
rpsE	224308.BSU01330	GO Component	GO:0043228	Non-membrane-bounded organelle
rpsE	224308.BSU01330	GO Component	GO:0043229	Intracellular organelle
rpsE	224308.BSU01330	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rpsE	224308.BSU01330	GO Component	GO:0044391	Ribosomal subunit
rpsE	224308.BSU01330	GO Component	GO:0110165	Cellular anatomical entity
rpsE	224308.BSU01330	GO Component	GO:1990904	Ribonucleoprotein complex
rpsE	224308.BSU01330	STRING clusters	CL:123	Ribosome
rpsE	224308.BSU01330	STRING clusters	CL:126	Ribosomal subunit
rpsE	224308.BSU01330	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rpsE	224308.BSU01330	STRING clusters	CL:55	Translation, and Protein export
rpsE	224308.BSU01330	STRING clusters	CL:56	Translation, and Protein export
rpsE	224308.BSU01330	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rpsE	224308.BSU01330	STRING clusters	CL:58	Translation, and Ribonucleoside triphosphate biosynthetic process
rpsE	224308.BSU01330	STRING clusters	CL:60	Ribosome, and Proton-transporting ATP synthase complex
rpsE	224308.BSU01330	STRING clusters	CL:61	Ribosome, and Proton-transporting ATP synthase complex
rpsE	224308.BSU01330	STRING clusters	CL:63	Ribosome, and Proton-transporting ATP synthase complex
rpsE	224308.BSU01330	STRING clusters	CL:64	Ribosome, and Translation regulator activity
rpsE	224308.BSU01330	STRING clusters	CL:68	Ribosome
rpsE	224308.BSU01330	STRING clusters	CL:69	Ribosome
rpsE	224308.BSU01330	STRING clusters	CL:71	Ribosome
rpsE	224308.BSU01330	STRING clusters	CL:73	Ribosome
rpsE	224308.BSU01330	KEGG	bsu03010	Ribosome
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0005622	Intracellular
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0005737	Cytoplasm
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0005829	Cytosol
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0005840	Ribosome
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0015935	Small ribosomal subunit
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0022626	Cytosolic ribosome
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0022627	Cytosolic small ribosomal subunit
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0032991	Protein-containing complex
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0043226	Organelle
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0043228	Non-membrane-bounded organelle
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0043232	Intracellular non-membrane-bounded organelle
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0044391	Ribosomal subunit
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rpsE	224308.BSU01330	COMPARTMENTS	GOCC:1990904	Ribonucleoprotein complex
rpsE	224308.BSU01330	UniProt Keywords	KW-0046	Antibiotic resistance
rpsE	224308.BSU01330	UniProt Keywords	KW-0687	Ribonucleoprotein
rpsE	224308.BSU01330	UniProt Keywords	KW-0689	Ribosomal protein
rpsE	224308.BSU01330	UniProt Keywords	KW-0694	RNA-binding
rpsE	224308.BSU01330	UniProt Keywords	KW-0699	rRNA-binding
rpsE	224308.BSU01330	Pfam	PF00333	Ribosomal protein S5, N-terminal domain
rpsE	224308.BSU01330	Pfam	PF03719	Ribosomal protein S5, C-terminal domain
rpsE	224308.BSU01330	InterPro	IPR000851	Ribosomal protein S5
rpsE	224308.BSU01330	InterPro	IPR005324	Ribosomal protein S5, C-terminal
rpsE	224308.BSU01330	InterPro	IPR005712	Ribosomal protein S5, bacterial-type
rpsE	224308.BSU01330	InterPro	IPR013810	Ribosomal protein S5, N-terminal
rpsE	224308.BSU01330	InterPro	IPR014721	Ribosomal protein S5 domain 2-type fold, subgroup
rpsE	224308.BSU01330	InterPro	IPR018192	Ribosomal protein S5, N-terminal, conserved site
rpsE	224308.BSU01330	InterPro	IPR020568	Ribosomal protein S5 domain 2-type fold
rpsL	224308.BSU01100	GO Process	GO:0006412	Translation
rpsL	224308.BSU01100	GO Process	GO:0006518	Peptide metabolic process
rpsL	224308.BSU01100	GO Process	GO:0006807	Nitrogen compound metabolic process
rpsL	224308.BSU01100	GO Process	GO:0008152	Metabolic process
rpsL	224308.BSU01100	GO Process	GO:0009058	Biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0009059	Macromolecule biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0009987	Cellular process
rpsL	224308.BSU01100	GO Process	GO:0010467	Gene expression
rpsL	224308.BSU01100	GO Process	GO:0019538	Protein metabolic process
rpsL	224308.BSU01100	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
rpsL	224308.BSU01100	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0042221	Response to chemical
rpsL	224308.BSU01100	GO Process	GO:0043043	Peptide biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0043170	Macromolecule metabolic process
rpsL	224308.BSU01100	GO Process	GO:0043603	Cellular amide metabolic process
rpsL	224308.BSU01100	GO Process	GO:0043604	Amide biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0044237	Cellular metabolic process
rpsL	224308.BSU01100	GO Process	GO:0044238	Primary metabolic process
rpsL	224308.BSU01100	GO Process	GO:0044249	Cellular biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0044260	Cellular macromolecule metabolic process
rpsL	224308.BSU01100	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:0046677	Response to antibiotic
rpsL	224308.BSU01100	GO Process	GO:0050896	Response to stimulus
rpsL	224308.BSU01100	GO Process	GO:0071704	Organic substance metabolic process
rpsL	224308.BSU01100	GO Process	GO:1901564	Organonitrogen compound metabolic process
rpsL	224308.BSU01100	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
rpsL	224308.BSU01100	GO Process	GO:1901576	Organic substance biosynthetic process
rpsL	224308.BSU01100	GO Function	GO:0000049	tRNA binding
rpsL	224308.BSU01100	GO Function	GO:0003676	Nucleic acid binding
rpsL	224308.BSU01100	GO Function	GO:0003723	RNA binding
rpsL	224308.BSU01100	GO Function	GO:0003735	Structural constituent of ribosome
rpsL	224308.BSU01100	GO Function	GO:0005198	Structural molecule activity
rpsL	224308.BSU01100	GO Function	GO:0005488	Binding
rpsL	224308.BSU01100	GO Function	GO:0019843	rRNA binding
rpsL	224308.BSU01100	GO Function	GO:0097159	Organic cyclic compound binding
rpsL	224308.BSU01100	GO Function	GO:1901363	Heterocyclic compound binding
rpsL	224308.BSU01100	GO Component	GO:0005622	Intracellular anatomical structure
rpsL	224308.BSU01100	GO Component	GO:0005840	Ribosome
rpsL	224308.BSU01100	GO Component	GO:0015935	Small ribosomal subunit
rpsL	224308.BSU01100	GO Component	GO:0032991	Protein-containing complex
rpsL	224308.BSU01100	GO Component	GO:0043226	Organelle
rpsL	224308.BSU01100	GO Component	GO:0043228	Non-membrane-bounded organelle
rpsL	224308.BSU01100	GO Component	GO:0043229	Intracellular organelle
rpsL	224308.BSU01100	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
rpsL	224308.BSU01100	GO Component	GO:0044391	Ribosomal subunit
rpsL	224308.BSU01100	GO Component	GO:0110165	Cellular anatomical entity
rpsL	224308.BSU01100	GO Component	GO:1990904	Ribonucleoprotein complex
rpsL	224308.BSU01100	STRING clusters	CL:54	Mixed, incl. Translation, and Protein export
rpsL	224308.BSU01100	STRING clusters	CL:55	Translation, and Protein export
rpsL	224308.BSU01100	STRING clusters	CL:56	Translation, and Protein export
rpsL	224308.BSU01100	STRING clusters	CL:57	Translation, and Ribonucleoside triphosphate biosynthetic process
rpsL	224308.BSU01100	STRING clusters	CL:58	Translation, and Ribonucleoside triphosphate biosynthetic process
rpsL	224308.BSU01100	STRING clusters	CL:60	Ribosome, and Proton-transporting ATP synthase complex
rpsL	224308.BSU01100	STRING clusters	CL:61	Ribosome, and Proton-transporting ATP synthase complex
rpsL	224308.BSU01100	STRING clusters	CL:63	Ribosome, and Proton-transporting ATP synthase complex
rpsL	224308.BSU01100	STRING clusters	CL:64	Ribosome, and Translation regulator activity
rpsL	224308.BSU01100	STRING clusters	CL:68	Ribosome
rpsL	224308.BSU01100	STRING clusters	CL:69	Ribosome
rpsL	224308.BSU01100	STRING clusters	CL:71	Ribosome
rpsL	224308.BSU01100	KEGG	bsu03010	Ribosome
rpsL	224308.BSU01100	COMPARTMENTS	GOCC:0005622	Intracellular
rpsL	224308.BSU01100	COMPARTMENTS	GOCC:0043226	Organelle
rpsL	224308.BSU01100	COMPARTMENTS	GOCC:0043229	Intracellular organelle
rpsL	224308.BSU01100	COMPARTMENTS	GOCC:0110165	Cellular anatomical entity
rpsL	224308.BSU01100	UniProt Keywords	KW-0046	Antibiotic resistance
rpsL	224308.BSU01100	UniProt Keywords	KW-0687	Ribonucleoprotein
rpsL	224308.BSU01100	UniProt Keywords	KW-0689	Ribosomal protein
rpsL	224308.BSU01100	UniProt Keywords	KW-0694	RNA-binding
rpsL	224308.BSU01100	UniProt Keywords	KW-0699	rRNA-binding
rpsL	224308.BSU01100	UniProt Keywords	KW-0820	tRNA-binding
rpsL	224308.BSU01100	Pfam	PF00164	Ribosomal protein S12/S23
rpsL	224308.BSU01100	InterPro	IPR005679	Ribosomal protein S12, bacterial-type
rpsL	224308.BSU01100	InterPro	IPR006032	Ribosomal protein S12/S23
rpsL	224308.BSU01100	InterPro	IPR012340	Nucleic acid-binding, OB-fold
scoC	224308.BSU09990	GO Process	GO:0006355	Regulation of transcription, DNA-templated
scoC	224308.BSU09990	GO Process	GO:0009653	Anatomical structure morphogenesis
scoC	224308.BSU09990	GO Process	GO:0009889	Regulation of biosynthetic process
scoC	224308.BSU09990	GO Process	GO:0009890	Negative regulation of biosynthetic process
scoC	224308.BSU09990	GO Process	GO:0009892	Negative regulation of metabolic process
